,PRODUCT NAME,PRODUCT PRICE,PRODUCT RATING,URL,brand,processor,ssd,hdd,ram,graphic_card
178,"asus vivobook flip 14 (2020), intel core i3-10110u 10th gen, 14"" (35.56cms) fhd touch, 2-in-1 laptop (8gb/256gb ssd/office 2019/windows 10/integrated graphics/blue/1.5 kg), tp412fa-ec382ts",46990, ,https://m.media-amazon.com/images/I/814s6fzY9GL._AC_UY218_.jpg,ASUS,intel i3,256.0,0.0,8,intel integrated
179,"asus vivobook ultra k15 (2021), 15.6-inch (39.62 cms) fhd amd ryzen 5 5500u, thin and light laptop (8gb/1tb hdd + 256gb ssd/office 2019/windows 10/integrated graphics/gold/1.8 kg), km513ua-bq511ts",60990, ,https://m.media-amazon.com/images/I/81psDCLfwOL._AC_UY218_.jpg,ASUS,ryzen 5,256.0,1024.0,8,intel integrated
180,"lenovo ideapad slim 5 11th gen intel core i5 15.6"" (39.6cm) fhd ips thin & light laptop(8gb/1tb+256gb ssd/windows 10/ms office/nvidia geforce mx450/fingerprint reader/graphite grey/1.66kg), 82fg010ain",66340,3.9,https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UY218_.jpg,Lenovo,intel i5,256.0,0.0,8,mx450
181,"lg gram 16 ultra-light 11th gen core i5,8 gb ram, 512 gb ssd, win-10, iris xe graphics, 16-inches (40.64 cms), thunderbolt 4, usc -c x 2 (with power), 1.19 kg, 3 yr warranty (16z90p-g.aj55a2, black)",99492, ,https://m.media-amazon.com/images/I/51IsmTVIDEL._AC_UY218_.jpg,LG,intel i5,512.0,0.0,8,iris xe
182,"dell 15 (2021) i5-1135g7 laptop, 8gb, 1tb hdd + 256gb ssd, win 10 + ms office, nvidia mx350 2gb graphics, 15.6"" (39.61 cms) fhd display, carbon color (inspiron 3511, d560585win9be)",67412, ,https://m.media-amazon.com/images/I/612whSmr1ML._AC_UY218_.jpg,Dell,intel i5,256.0,1024.0,8,mx350
183,"acer core i7 8th gen - (8 gb/1 tb hdd/windows 10 home) z2-485 thin and light laptop (14 inch, black, 1.8 kg)",43990,4.0,https://m.media-amazon.com/images/I/41oYceolOyL._AC_UY218_.jpg,acer,intel i7,0.0,1024.0,8,intel integrated
184,"dell inspiron 3505 15.6"" fhd display laptop (ryzen 3 -3250u / 4gb / 1tb hdd + 256gb ssd / integrated graphics / win10 + ms office / accent black) d560361win9b",40999, ,https://m.media-amazon.com/images/I/51MKXqHKBQL._AC_UY218_.jpg,Dell,ryzen 3,256.0,1024.0,4,intel integrated
185,"hp notebook pc 348 g7 14-inch laptop (10th gen core i3-10110u/8gb/1tb hdd/dos/intel uhd 620 graphics), silver",43300, ,https://m.media-amazon.com/images/I/71D4-tbuPjL._AC_UY218_.jpg,HP,intel i3,0.0,1024.0,8,intel integrated
186,"hp pavilion gaming 10th gen intel core i5 processor 15.6-inch(39.6 cm) fhd gaming laptop (8gb/512gb ssd + 32gb intel optane/144 hz/win10/ms office/nvidia gtx 1650 4gb/shadow black), 15-dk1148tx",66990, ,https://m.media-amazon.com/images/I/611VHOvjkES._AC_UY218_.jpg,HP,intel i5,512.0,0.0,8,gtx1650
187,dell vostro 3401 14 inch (35.5 cm) fhd display laptop (11th gen i3-1115g4 / 8gb / 1tb hdd / integrated graphics / win 10 + mso / accent black) d552175win9be,43726,3.8,https://m.media-amazon.com/images/I/8147cwFm2PL._AC_UY218_.jpg,Dell,intel i3,0.0,1024.0,8,intel integrated
188,"msi modern 14 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b11mo-093in thin and light laptop (14 inch, carbon gray, 1.3 kg)",58990, ,https://m.media-amazon.com/images/I/31LdyGvVyAL._AC_UY218_.jpg,MSI,intel i5,512.0,0.0,8,intel integrated
189,hp 250 g8 notebook pc (3d4t7pa) core i3-1005g1/4 ddr4 ram / 512gb ssd/windows 10/15.6 inch hd/intel uhd graphics /no odd/1 year onsite,41900,4.1,https://m.media-amazon.com/images/I/71tPBCVnKgS._AC_UY218_.jpg,HP,intel i3,512.0,0.0,4,intel integrated
190,lenovo ideapad slim 5 amd ryzen 7 5700u 15.6 inches fhd ips thin & light business laptop (16gb/512gb ssd/windows 10/ms office/backlit keyboard/fingerprint reader/graphite grey/1.66kg),76490, ,https://m.media-amazon.com/images/I/71jP9Frsr6L._AC_UY218_.jpg,Lenovo,ryzen 7,512.0,0.0,16,intel integrated
191,"hp pavilion x360 core i3 touchscreen 14-inch (35.56 cms) fhd laptop (i3-10110u/8gb/256gb ssd/win 10/ms office/mineral silver/1.6kg), 14-dh1181tu",49999, ,https://m.media-amazon.com/images/I/617clKqAqiL._AC_UY218_.jpg,HP,intel i3,256.0,0.0,8,rtx 3060
192,mi notebook ultra 3k resolution display intel core i7-11370h 11th gen 15.6-inch(39.62 cms) thin and light laptop (16gb/512gb ssd/iris xe graphics/win 10/ms office/backlit kb/fingerprint sensor/1.7kg),76999,4.2,https://m.media-amazon.com/images/I/81RHHnGydgL._AC_UY218_.jpg,Mi,intel i7,512.0,0.0,16,iris xe
193,"lg gram ultra-light 11th gen core i7,16 gb ram, 512 gb ssd, win-10, iris xe graphics, 16-inches (40.64 cms), thunderbolt 4, usc -c x 2 (with power), 1.19 kg, 3 yr warranty (16z90p-g.ah75a2, black)",114629, ,https://m.media-amazon.com/images/I/51IsmTVIDEL._AC_UY218_.jpg,LG,intel i7,512.0,0.0,16,iris xe
194,"asus tuf gaming f15 (2021), 15.6-inch (39.62 cms) fhd 144hz, intel core i7-11800h 11th gen, geforce rtx 3050 4gb graphics, gaming laptop (8gb/512gb ssd/windows 10/eclipse gray/2.3 kg), fx566hc-hn093t",96990, ,https://m.media-amazon.com/images/I/91aWfctUptL._AC_UY218_.jpg,ASUS,intel i7,512.0,0.0,8,rtx 3050
195,"hp 250 g8 laptop (11th gen intel core i3-1115g4/8gb ddr4 ram / 512gb ssd/windows 10/15.6 inch hd/intel uhd graphics) 42v68pa (dark ash silver, 1.74 kg)",45300, ,https://m.media-amazon.com/images/I/71S+S-vt1MS._AC_UY218_.jpg,HP,intel i3,512.0,0.0,8,intel integrated
196,"asus vivobook 14 (2021), intel core i3-1115g4 11th gen, 14-inch (35.56 cms) fhd thin and light laptop (8gb/256gb ssd/office 2019/windows 10/integrated graphics/silver/1.6 kg), x415ea-eb342ts",41990, ,https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,ASUS,intel i3,256.0,0.0,8,intel integrated
197,"hp pavilion gaming 15.6-inch fhd gaming laptop (ryzen 5-4600h/8gb/1tb hdd/windows 10/nvidia gtx 1650 4gb/shadow black), 15-ec1024ax + wired mouse + microsoft 365 personal 12-month subscription",61350,4.0,https://m.media-amazon.com/images/I/718Fq0EKwdL._AC_UY218_.jpg,HP,ryzen 5,0.0,1024.0,8,gtx1650
198,"(renewed) lenovo thinkpad intel 3rd gen core i5 14-inch (35.56 cms) 1366x768 laptop (4 gb/320 gb/windows 10/intel hd graphics 4000/black/1.99 kg), l430",26999, ,https://m.media-amazon.com/images/I/719T1aMejJL._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,4,intel integrated
199,(renewed) lenovo thinkpad 14 inch (35.56 cm) hd laptop (i5 2nd gen/4 gb ram/320 gb hdd/wifi/bluetooth/windows 10 pro/ms office/webcam/integrated graphics),24999, ,https://m.media-amazon.com/images/I/61GYsZRn68L._AC_UY218_.jpg,(Renewed),intel i5,0.0,320.0,4,intel integrated
200,"lenovo v14 amd ryzen 3 3250u 14"" (35.56cms) hd laptop (4gb/1tb/dos/iron grey/1.85kg) 82c6000kih",31990, ,https://m.media-amazon.com/images/I/51ZE3adhGVL._AC_UY218_.jpg,Lenovo,ryzen 3,0.0,0.0,4,
201,"hp 14 11th gen intel core i5 processor 14-inch(35.6 cm) hd laptop (8gb/512gb ssd/win 10/ms office/natural silver/1.46kg), 14s-dq2535tu + wired mouse + microsoft 365 personal 12-month subscription",59290, ,https://m.media-amazon.com/images/I/61AOpBuG-qL._AC_UY218_.jpg,HP,intel i5,512.0,0.0,8,intel integrated
202,"lenovo ideapad slim 5 11th gen intel core i5 15.6"" (39.63cm) fhd ips thin & light laptop (8gb/1tb+256gb ssd/windows 10/ms office/backlit keyboard/fingerprint reader/graphite grey/1.66kg), 82fg010bin",62985,4.1,https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UY218_.jpg,Lenovo,intel i5,256.0,0.0,8,intel integrated
203,"lenovo ideapad slim 3 intel celeron n4020 15.6"" (39.62cms) hd thin and light laptop (4gb/256gb ssd/windows 10/platinum grey/1.7kg), 81wq003lin",36699,4.1,https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,Lenovo,intel celeron,256.0,0.0,4,intel integrated
204,"lenovo v14 amd ryzen 3 3250u laptop (4gb/1tb/dos/14"" hd / iron grey/ 3 year warranty/ 1.85kg) 82c6000lih",45494, ,https://m.media-amazon.com/images/I/51Fogk+EHiL._AC_UY218_.jpg,Lenovo,ryzen 3,0.0,0.0,4,
205,"hp pavilion 15 ryzen 5 15.6-inch (39.6 cms) thin & light fhd laptop (8gb/512gb ssd/windows 10/ms office/natural silver/1.75 kg), 15-eh1101au",60999, ,https://m.media-amazon.com/images/I/61LzPiqjg-L._AC_UY218_.jpg,HP,ryzen 5,512.0,0.0,8,intel integrated
206,"msi modern 15, ryzen 7 5700u, 15.6"" fhd ips-level 60hz panel laptop (8gb/512gb nvme ssd/windows 10 home/carbon grey/1.6kg), a5m-066in",64762, ,https://m.media-amazon.com/images/I/61gziYVHJHL._AC_UY218_.jpg,MSI,ryzen 7,512.0,0.0,8,
207,dell inspiron 3505 15.6 inch(39.6 cm) fhd display laptop (r5-3450u / 8gb / 256gb ssd / vega 8 graphics / win10 + mso / accent black) d560485win9be,53515,4.2,https://m.media-amazon.com/images/I/51MKXqHKBQL._AC_UY218_.jpg,Dell,others,256.0,0.0,8,vega 8
208,"mi notebook 14 intel core i5-10210u  10th gen thin and light laptop(8gb/512gb ssd/windows 10/intel uhd graphics/silver/1.5kg), xma1901-fa",51362,4.2,https://m.media-amazon.com/images/I/71ggOlZzC6L._AC_UY218_.jpg,Mi,intel i5,512.0,0.0,8,intel integrated
209,"hp pavilion aero ultra thin & light 13.3-inch(33.8 cm) wuxga laptop (ryzen 5-5600u/16gb ram/512gb ssd/windows 10/ms office/pale rose gold/0.97 kg), 13-be0190au",76990,3.8,https://m.media-amazon.com/images/I/81qTniu6BFS._AC_UY218_.jpg,HP,ryzen 5,512.0,0.0,16,intel integrated
210,"hp pavilion gaming 10th gen intel core i5 processor 15.6-inch fhd gaming laptop (16gb/512gb ssd + 32gb intel optane/144 hz/win10/nvidia gtx 1650 4gb/shadow black), 15-dk1146tx",73990,4.0,https://m.media-amazon.com/images/I/71X15bNTv4L._AC_UY218_.jpg,HP,intel i5,512.0,0.0,16,gtx1650
211,"(renewed) asus vivobook s14 core i7 8th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/2 gb graphics) s430fn-eb059t thin and light laptop (14 inch, gun metal, 1.4 kg)",53990, ,https://m.media-amazon.com/images/I/71v-VhG1dFL._AC_UY218_.jpg,(Renewed),intel i7,256.0,1024.0,8,intel integrated
212,"hp 14 11th gen intel core i5 processor 14 inches hd gaming laptop, 8gb/512gb ssd/windows 10/ms office (natural silver/1.46kg), 14s-dq2535tu",56900,4.2,https://m.media-amazon.com/images/I/71bJqS8ZLTL._AC_UY218_.jpg,HP,intel i5,512.0,0.0,8,intel integrated
213,"lenovo yoga slim 7 10th gen intel core i5 14"" (35.56cms) full hd ips thin and light laptop (8gb/512gb ssd/windows 10/ms office 2019/nvidia mx350 2gb gddr5 graphics/slate grey/1.55kg), 82a1009lin",68899, ,https://m.media-amazon.com/images/I/61tcZHczA8L._AC_UY218_.jpg,Lenovo,intel i5,512.0,0.0,8,mx350
214,"hp chromebook thin & light 14-inch (35.6 cm) touchscreen laptop (celeron n4020/4gb/64gb emmc + 256gb expandable storage/chrome os/integrated graphics), ceremic white), 14a-na0002tu",27990,3.8,https://m.media-amazon.com/images/I/61Gnrgw0mrL._AC_UY218_.jpg,HP,intel celeron,0.0,0.0,4,intel integrated
215,"lenovo ideapad slim 5 11th gen intel core i5 14"" (35.56cm) fhd ips thin & light laptop (8gb/512gb ssd/windows 10/ms office/backlit keyboard/fingerprint reader/graphite grey/1.39kg), 82fe00t9in",61990, ,https://m.media-amazon.com/images/I/6177wJ0CIrL._AC_UY218_.jpg,Lenovo,intel i5,512.0,0.0,8,intel integrated
216,"lenovo thinkpad t450 14in laptop, core i5-5300u 2.3ghz, 8gb ram, 480gb ssd, windows 10 pro 64bit (renewed)",36990,4.1,https://m.media-amazon.com/images/I/71AdWHypWiL._AC_UY218_.jpg,Lenovo,intel i5,480.0,0.0,8,intel integrated
217,"mi notebook 14 intel core i5-10210u  10th gen thin and light laptop(8gb/512gb ssd/windows 10/intel uhd graphics/silver/1.5kg), xma1901-fa",51362,4.2,https://m.media-amazon.com/images/I/71ggOlZzC6L._AC_UY218_.jpg,Mi,intel i5,512.0,0.0,8,intel integrated
218,"hp pavilion aero ultra thin & light 13.3-inch(33.8 cm) wuxga laptop (ryzen 5-5600u/16gb ram/512gb ssd/windows 10/ms office/pale rose gold/0.97 kg), 13-be0190au",76990,3.8,https://m.media-amazon.com/images/I/81qTniu6BFS._AC_UY218_.jpg,HP,ryzen 5,512.0,0.0,16,intel integrated
219,"hp pavilion gaming 10th gen intel core i5 processor 15.6-inch fhd gaming laptop (16gb/512gb ssd + 32gb intel optane/144 hz/win10/nvidia gtx 1650 4gb/shadow black), 15-dk1146tx",73990,4.0,https://m.media-amazon.com/images/I/71X15bNTv4L._AC_UY218_.jpg,HP,intel i5,512.0,0.0,16,gtx1650
220,"dell inspiron 3501 15.6"" fhd display laptop (i3-1115g4 / 4gb / 256gb ssd / integrated graphics / win10 + mso / accent black) d560492win9be",41586,3.8,https://m.media-amazon.com/images/I/51jPUwqQTFL._AC_UY218_.jpg,Dell,intel i3,256.0,0.0,4,intel integrated
221,"hp 15 11th gen intel core i3 processor 15.6 inches fhd laptop, 8gb/256gb ssd/windows 10/ms office/integrated graphics (jet black/1.69 kg), 15s-fq2075tu",47300,4.1,https://m.media-amazon.com/images/I/71fvR6NCIFL._AC_UY218_.jpg,HP,intel i3,256.0,0.0,8,intel integrated
222,(renewed) lenovo thinkpad 14 inch (35.56 cm) hd laptop (core i5 3rd gen/4 gb ram/500 gb/windows 10 pro/ms office 19/webcam/usb 3.0/wifi/bt/cardreader/pan india warranty/integrated graphics),24999, ,https://m.media-amazon.com/images/I/71Hf-WgKlHL._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,4,intel integrated
223,"asus tuf gaming f17 (2021), 17.3-inch (43.94 cms) fhd 144hz, intel core i7-11800h 11th gen, geforce rtx 3050 ti 4gb graphics, gaming laptop (16gb/1tb ssd/windows 10/eclipse gray/2.6 kg) fx766he-hx022t",113990, ,https://m.media-amazon.com/images/I/81URizOYflL._AC_UY218_.jpg,ASUS,intel i7,1024.0,0.0,16,rtx 3050
224,"hp 15 (2021) thin & light ryzen 7 4700u processor, 8gb ram, 512gb ssd, radeon graphics, 15.6-inch (39.6 cms) fhd screen, windows 10, ms office, natural silver(15s-er1007au)",65987, ,https://m.media-amazon.com/images/I/61HIqJZKPkS._AC_UY218_.jpg,HP,ryzen 7,512.0,0.0,8,amd radeon
225,"hp envy 15.6-inch fhd laptop (10th gen i5-10300h/16gb/512gb ssd/windows 10/ms office/4 gb graphics/natural silver/2.14 kg), 15-ep0011tx",96990, ,https://m.media-amazon.com/images/I/71Qb-9HVbQL._AC_UY218_.jpg,HP,intel i5,512.0,0.0,16,1000m
226,"(renewed) lenovo thinkpad hybrid laptop t450s (slim) intel core i7 - 5600u processor, 4 gb ram, 1tb harddisk & 256 gb ssd, windows 10 pro, 14.1 inches notebook computer",40490, ,https://m.media-amazon.com/images/I/51rNikqr9AL._AC_UY218_.jpg,(Renewed),intel i7,256.0,0.0,4,intel integrated
227,"asus vivobook 15 (2020) intel core i3-1005g1 10th gen, 15.6""(39.62cms) fhd thin and light laptop (4gb ram/1tb hdd/windows 10/integrated graphics/slate grey/1.8 kg), x515ja-ej301t",35000, ,https://m.media-amazon.com/images/I/81oVSSITRQL._AC_UY218_.jpg,ASUS,intel i3,0.0,1024.0,4,intel integrated
228,"(renewed) lenovo thinkpad l450 14 inch laptop (core i5 5th gen/8gb/500 gb/windows 10 pro/ms office/anti glare display/webcam/bluetooth/wifi/integrated graphics), black",29799, ,https://m.media-amazon.com/images/I/51VEObNzzCL._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,8,intel integrated
229,"hp pavilion 11th gen intel core i5 processor 14 inches fhd laptop with alexa built-in (16gb/512gb ssd/windows 10/ms office/2gb nvidia mx450 graphics/natural silver/1.41 kg), 14-dv0084tx",71990, ,https://m.media-amazon.com/images/I/71hmqIQJFdL._AC_UY218_.jpg,HP,intel i5,512.0,0.0,16,mx450
230,"asus vivobook ultra 15 (2020), amd ryzen 7 4700u, 15.6-inch (39.62 cm) fhd, thin and light laptop (8gb/1tb hdd + 256gb ssd/office 2019/windows 10/integrated graphics/black/1.8 kg), m513ia-bq712ts",62990, ,https://m.media-amazon.com/images/I/612rSZsXxyL._AC_UY218_.jpg,ASUS,ryzen 7,256.0,1024.0,8,intel integrated
231,"dell 7dtn9 latitude e7480 14"" laptop with intel core i5-7300u, 8gb ram, 128gb ssd, black",52500, ,https://m.media-amazon.com/images/I/41Dd-j4aeSL._AC_UY218_.jpg,Dell,intel i5,128.0,0.0,8,intel integrated
232,"(renewed) lenovo thinkpad hybrid laptop t450s (slim) intel core i7 - 5600u processor, 8 gb ram, 500 gb harddisk & 512 gb ssd, windows 10 pro, 14.1 inches notebook computer",43990, ,https://m.media-amazon.com/images/I/6172BVoWyHL._AC_UY218_.jpg,(Renewed),intel i7,512.0,0.0,8,intel integrated
233,"lenovo ideapad slim 5 pro 11th gen intel core i5 14"" (35.56cm) 2.2k ips 300nits thin & light laptop (16gb/512gb ssd/windows 10/ms office/backlit keyboard/100% srgb/storm grey/1.38kg), 82l3009lin",74333,4.0,https://m.media-amazon.com/images/I/71N-Szn90bL._AC_UY218_.jpg,Lenovo,intel i5,512.0,0.0,8,intel integrated
234,mi notebook ultra 3k resolution display intel core i5-11300h 11th gen 15.6-inch(39.62 cms) thin and light laptop (8gb/512gb ssd/iris xe graphics/win 10/ms office/backlit kb/fingerprint sensor/1.7kg),59999,4.2,https://m.media-amazon.com/images/I/81RHHnGydgL._AC_UY218_.jpg,Mi,intel i5,512.0,0.0,8,iris xe
235,"hp spectre x360 13-ap0121tu 2019 13.3-inch full hd laptop (8th gen intel core i5-8265u/8gb/256gb ssd/win 10 pro/ms office/intel uhd graphics 620), poseidon blue",124091,4.0,https://m.media-amazon.com/images/I/41WhJ2Nq7fL._AC_UY218_.jpg,HP,intel i5,256.0,0.0,8,rtx 3060
236,"lg gram 10th gen intel core i7-1065g7 17-inch (43 cm) ips wqxga (2560x1600) thin and light laptop (8gb/512gb ssd/windows 10 64-bit/dark silver/1.35kg), 17z90n",117027, ,https://m.media-amazon.com/images/I/61OozydP94L._AC_UY218_.jpg,LG,intel i7,512.0,0.0,8,intel integrated
237,"acer aspire 5 intel core i3 11th generation 15.6"" (39.62 cms) - (4 gb/1 tb hdd/microsoft office/windows 10 home/intel uhd graphics /1.65kg/silver) a515-56",38990, ,https://m.media-amazon.com/images/I/71WbatK7HVL._AC_UY218_.jpg,Acer,intel i3,0.0,1024.0,4,intel integrated
238,"hp 15 ryzen 5 4500u processor 15.6-inch(39.6 cm) fhd laptop (8gb/256gb/win 10/ms office/natural silver/1.69kg), 15s-ey1004au + wired mouse + microsoft 365 personal 12-month subscription",49890, ,https://m.media-amazon.com/images/I/51-L7vPHngL._AC_UY218_.jpg,HP,ryzen 5,0.0,0.0,8,intel integrated
239,"lenovo ideapad gaming 3 intel core i5 10th gen |15.6 inch(39.6 cm) full hd ips gaming laptop (8gb/1tb hdd/windows 10/nvidia gtx 1650 4gb gddr6 graphics/onyx black/2.2kg), 81y40183in",56990, ,https://m.media-amazon.com/images/I/61TlKHyOHLL._AC_UY218_.jpg,Lenovo,intel i5,0.0,1024.0,8,gtx1650
240,"asus vivobook ultra 15 (2020), amd ryzen 7 4700u, 15.6-inch (39.62 cm) fhd, thin and light laptop (8gb/1tb hdd + 256gb ssd/office 2019/windows 10/integrated graphics/black/1.8 kg), m513ia-bq712ts",62990, ,https://m.media-amazon.com/images/I/612rSZsXxyL._AC_UY218_.jpg,ASUS,ryzen 7,256.0,1024.0,8,intel integrated
241,"(renewed) lenovo intel core i3 4th gen desktop (4 gb ram/ 250gb hdd/ windows 10 pro, ms office/intel integrated graphics, black) thinkcenter e73",10499, ,https://m.media-amazon.com/images/I/41r2JnfvvoL._AC_UY218_.jpg,(Renewed),intel i3,0.0,250.0,4,intel integrated
242,dell inspiron 7415 14 inch fhd touch display 2in1 laptop (r5 5500u / 8gb / 512gb ssd / integrated graphics / win 10 + mso / backlit kb + fpr + active pen /pebble metal color) d560470win9p,69990,4.1,https://m.media-amazon.com/images/I/514FlU4YKBS._AC_UY218_.jpg,Dell,others,512.0,0.0,8,intel integrated
243,hp pavilion 10th gen core i5 processor 15.6-inch fhd gaming laptop (16gb/512gb ssd + 32gb intel optane/win10/gtx 1650 4gb/shadow black) + wired mouse + microsoft 365 personal 12-month subscription,77290, ,https://m.media-amazon.com/images/I/61R+hyiyFxL._AC_UY218_.jpg,HP,intel i5,512.0,0.0,16,gtx1650
244,"(renewed) hp elitebook intel 3rd gen core i5 14-inch (35.56 cms) 1366x768 laptop (4 gb/320 gb/windows 7/integrated graphics/silver/2 kg), 8470p-i5-4 gb-320 gb",25999, ,https://m.media-amazon.com/images/I/51pVDnY7RPL._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,4,intel integrated
245,"hp 15 (2021) thin & light 11th gen core i3 laptop, 8 gb ram, 1tb hdd, m.2 slot, 15.6-inch (39.62 cms) fhd screen, windows 10, ms office, (15s-dy3001tu)",41990,3.9,https://m.media-amazon.com/images/I/81Ne5qKmE8L._AC_UY218_.jpg,HP,intel i3,0.0,1024.0,8,intel integrated
246,"lenovo ideapad slim 5 11th gen intel core i5 14"" fhd ips thin & light laptop (8gb/512gb ssd/win 10/office/intel iris xe graphics/fingerprint reader/graphite grey/aluminium surface/1.39kg), 82fe00k0in",61990, ,https://m.media-amazon.com/images/I/718uP1QbQQL._AC_UY218_.jpg,Lenovo,intel i5,512.0,0.0,8,iris xe
247,"lenovo ideapad gaming 3 intel core i5 10th gen 15.6-inch (39.6 cm) fhd 120hz ips gaming laptop (8gb/512 ssd/windows 10/nvidia gtx 1650 4gb gddr6/onyx black/2.2kg), 81y4017uin",62056,4.2,https://m.media-amazon.com/images/I/61fpo-87DyL._AC_UY218_.jpg,Lenovo,intel i5,512.0,0.0,8,gtx1650
248,dell inspiron 3501 15.6 inch (39.6 cm) fhd ag display laptop ( i5-1135g7 / 8gb / 1tb+256 ssd / integrated graphics / win 10 + office h&s / accent black ) d560401win9be,60499,3.8,https://m.media-amazon.com/images/I/51jPUwqQTFL._AC_UY218_.jpg,Dell,intel i5,256.0,0.0,8,intel integrated
249,(renewed) dell latitude 14 inch (35.56 cm) hd business laptop(core i5 2nd gen/4 gb ram/500 gb/integrated graphics/wifi/bluetooth/usb/windows 10 pro/ms office 19/pan india warranty),27999, ,https://m.media-amazon.com/images/I/61DRrZe9X8L._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,4,intel integrated
250,"asus tuf gaming f17 (2021), 17.3-inch (43.94 cms) fhd 144hz, intel core i7-11800h 11th gen, geforce rtx 3050 ti 4gb graphics, gaming laptop (16gb/1tb ssd/windows 10/eclipse gray/2.6 kg) fx766he-hx022t",113990, ,https://m.media-amazon.com/images/I/81URizOYflL._AC_UY218_.jpg,ASUS,intel i7,1024.0,0.0,16,rtx 3050
251,"lg gram ultra-light 11th gen core i7,16 gb ram, 512 gb ssd, win-10, iris xe graphics, 17-inches (43.18 cms), thunderbolt 4, usc -c x 2 (with power), 1.35 kg, 3 yr warranty (17z90p-g.ah75a2, black)",118868, ,https://m.media-amazon.com/images/I/61WOfbIkf7L._AC_UY218_.jpg,LG,intel i7,512.0,0.0,16,iris xe
252,(renewed) dell latitude 15.4 inch (39.1 cm) laptop(intel core 2 duo/4 gb ram/1 tb/wifi/webcam/usb/windows 7/ms office/pan india warranty),24999, ,https://m.media-amazon.com/images/I/41Bic0gVwBL._AC_UY218_.jpg,(Renewed),others,0.0,0.0,4,intel integrated
253,"hp laptop 14"" (35.56cms) ryzen 5 3500u laptop, 8gb ram, 512gb ssd, fhd screen, windows 10, ms office, natural silver , 14s-fq0526au",48990, ,https://m.media-amazon.com/images/I/41645YiVx2L._AC_UY218_.jpg,HP,ryzen 5,512.0,0.0,8,
254,hp pavilion gaming 10th gen core i5 15.6-inch fhd gaming laptop (8gb/512gb ssd + 32gb intel optane/win10/mso/gtx 1650 4gb/shadow black)+ wired mouse + microsoft 365 personal 12-month subscription,69390, ,https://m.media-amazon.com/images/I/51sDembz9+L._AC_UY218_.jpg,HP,intel i5,512.0,0.0,8,gtx1650
