,Title,Rating,Price,link,Company,Condensor Coil,Wi-Fi,Noise_Level,Power_Consumption,TON_value,split
336,MarQ By Flipkart 0.8 Ton 3 Star Split Inverter AC  - White,4.3,21490.0,https://rukminim1.flixcart.com/image/312/312/k9x3v680/air-conditioner-new/z/e/x/fkac083siaext-0-8-split-fixed-speed-marq-by-flipkart-original-imafrhkmbfg5nb7s.jpeg?q=70,MarQ, Copper, No,29.0,685.0,0.0,1
337,MarQ By Flipkart 1.5 Ton 5 Star Window AC  - White,4.2,25490.0,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/air-conditioner-new/v/j/c/fkac155sfwaca-1-5-window-fixed-speed-marq-by-flipkart-original-imafrhckfugfeqjc.jpeg?q=70,MarQ, Copper, No,29.0,1520.0,1.0,0
338,LG 1 Ton 3 Star Split Inverter AC  - White,4.4,33499.0,https://rukminim1.flixcart.com/image/312/312/kfsl18w0/air-conditioner-new/t/b/y/ks-q12enxa-mps-1-split-lg-inverter-original-imafw5vgsqtr4pjv.jpeg?q=70,LG, Copper, No,21.0,1080.0,1.0,1
339,Hitachi 1 Ton 4 Star Split Inverter AC  - White,4.1,32990.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/u/x/9/rsf-esf-csf-412hcea-mps-1-split-hitachi-inverter-original-imafu44j3b5szan7.jpeg?q=70,Hitachi, Copper, No,37.0,999.0,1.0,1
340,CARRIER 1.5 Ton 3 Star Window AC  - White,4.3,27000.0,https://rukminim1.flixcart.com/image/312/312/jgo0ccw0/air-conditioner-new/n/z/a/18k-estra-3-star-cacw18ea3w1-1-5-window-carrier-original-imaf4uzmb8n5faap.jpeg?q=70,CARRIER, Copper, No,50.0,1800.0,1.0,0
341,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
342,Blue Star 1.5 Ton 5 Star Split AC  - White,4.2,43990.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/b/2/j/5hw18zcwx-mps-1-5-split-blue-star-fixed-speed-original-imafu44cffshhstw.jpeg?q=70,Blue, Aluminium, No,46.0,1500.0,1.0,1
343,Voltas 1 Ton 3 Star Split AC  - White,4.1,27790.0,https://rukminim1.flixcart.com/image/312/312/k5r2mq80/air-conditioner-new/a/6/g/123-dzx-1-split-fixed-speed-voltas-original-imafzczmwjxpgz2z.jpeg?q=70,Voltas, Copper, No,46.0,1002.0,1.0,1
344,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, No,52.0,5190.0,1.0,1
345,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, No,44.0,634.0,1.0,1
346,Blue Star 1 Ton 3 Star Window AC  - White,4.2,24130.0,https://rukminim1.flixcart.com/image/312/312/jeek8sw0/air-conditioner-new/p/v/j/5w13ga-1-1-window-blue-star-original-imaf2wymhxeg2ysb.jpeg?q=70,Blue, Copper, No,55.0,1359.0,1.0,0
347,SAMSUNG 1 Ton 5 Star Split Inverter AC  - White,4.8,35990.0,https://rukminim1.flixcart.com/image/312/312/km9ht3k0/air-conditioner-new/c/t/m/ar12ay5yatz-split-samsung-inverter-original-imagf7qhw86kgzhf.jpeg?q=70,SAMSUNG, Copper, No,42.0,494.0,1.0,1
348,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,42.0,1465.0,1.0,1
349,Godrej 1 Ton 3 Star Split AC  - White,4.3,27500.0,https://rukminim1.flixcart.com/image/312/312/ju79hu80/air-conditioner-new/c/w/v/ac-1t-gsc-12otc3-wsa-split-3s-1-split-godrej-fixed-speed-original-imaffdtzgfur8gfv.jpeg?q=70,Godrej, Copper, No,41.0,966.0,1.0,1
350,"SAMSUNG 1 Ton 3 Star Split AC  - White, Blue",5.0,34990.0,https://rukminim1.flixcart.com/image/312/312/k8ddoy80/air-conditioner-new/n/6/k/ar12rg3bawknna-1-split-fixed-speed-samsung-original-imafqehfygcgz7u9.jpeg?q=70,SAMSUNG, Copper, No,28.0,1150.0,1.0,1
351,LG 1 Ton 3 Star Split Dual Inverter AC  - White,4.3,31990.0,https://rukminim1.flixcart.com/image/312/312/ked56kw0/air-conditioner-new/7/3/5/ls-q12jnxa-1-split-inverter-lg-original-imafv2h4cdfhnrp7.jpeg?q=70,LG, Copper, No,21.0,680.0,1.0,1
352,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
353,CARRIER 1 Ton 3 Star Window AC  - White,4.3,23990.0,https://rukminim1.flixcart.com/image/312/312/jtx9evk0/air-conditioner-new/j/h/c/12k-estra-3-star-wrac-ac-r22-1-0-window-carrier-fixed-speed-original-imaff5vzhgkwhzh7.jpeg?q=70,CARRIER, Copper, No,54.0,1120.0,1.0,0
354,LG 1.5 Ton Split Dual Inverter AC  - White,4.3,44699.0,https://rukminim1.flixcart.com/image/312/312/kk5rgy80/air-conditioner-new/0/9/5/msnq18enza-anlg-1-5-split-dual-inverter-lg-original-imafzkjdkkhedv6x.jpeg?q=70,LG, Copper, No,37.0,1750.0,1.0,1
355,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC  - White, Brown",4.2,32990.0,https://rukminim1.flixcart.com/image/312/312/kg40k280/air-conditioner-new/g/v/v/ar18ty3qbbr-1-5-split-samsung-inverter-original-imafwefyybhvyxh7.jpeg?q=70,SAMSUNG, Copper, No,52.0,1748.0,1.0,1
356,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.3,47990.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/r/q/d/1t-3d-cool-purafresh-inverter-3s-copr-mps-1-split-whirlpool-original-imafu44ep4gdnmfj.jpeg?q=70,Whirlpool, Copper, No,30.0,1500.0,1.0,1
357,SAMSUNG 1.5 Ton 3 Star Split Inverter AC  - White,4.8,56500.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/c/c/z/ar18nv3xewknna-ar18nv3xewkxna-mps-1-5-split-samsung-inverter-original-imafu44gecfdzvu6.jpeg?q=70,SAMSUNG, Alloy, No,52.0,1860.0,1.0,1
358,Daikin 1.5 Ton 3 Star Split Inverter AC  - White,3.9,36550.0,https://rukminim1.flixcart.com/image/312/312/k0r15e80/air-conditioner-new/v/a/g/ftkt50tv16u-1-5-split-inverter-daikin-original-imafkhgg6z3pbksc.jpeg?q=70,Daikin, Copper, No,35.0,1740.0,1.0,1
359,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
360,TOSHIBA 1.8 Ton 5 Star Split Inverter AC  - White,4.2,59490.0,https://rukminim1.flixcart.com/image/312/312/k6qsn0w0/air-conditioner-new/a/h/k/ras-18pkcv2g-in-ras-18pacv2g-in-1-5-split-inverter-toshiba-original-imafp4symphgh7gg.jpeg?q=70,TOSHIBA, Copper, No,40.0,1850.0,1.0,1
361,Hitachi 1.5 Ton 5 Star Window AC  - White,4.2,31990.0,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/air-conditioner-new/k/o/4/raw518hedo-window-hitachi-fixed-speed-original-imagfy3cmnm7m4wg.jpeg?q=70,Hitachi, Copper, No,50.0,1134.0,1.0,0
362,LG 1 Ton 5 Star Split Dual Inverter AC  - White,4.0,39500.0,https://rukminim1.flixcart.com/image/312/312/kmqn3bk0/air-conditioner-new/u/k/k/ms-q12swzd-split-lg-dual-inverter-original-imagfkfgrbz7kck2.jpeg?q=70,LG, Copper, No,21.0,1050.0,1.0,1
363,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,42.0,1075.0,1.0,1
364,Voltas 1.5 Ton 3 Star Hot and Cold Window AC  - White,4.2,32990.0,https://rukminim1.flixcart.com/image/312/312/k6qsn0w0/air-conditioner-new/q/j/x/18h-czp-1-5-window-inverter-voltas-original-imafp4w2hnvcwfqn.jpeg?q=70,Voltas, Copper, No,58.0,1800.0,1.0,0
365,Blue Star 1 Ton 3 Star Window AC  - Milky White,4.3,23490.0,https://rukminim1.flixcart.com/image/312/312/k6pd7680/air-conditioner-new/f/2/t/3w12la-1-window-fixed-speed-blue-star-original-imafp3u3hgzf97ut.jpeg?q=70,Blue, Copper, No,54.0,1160.0,1.0,0
366,Hitachi 1.5 Ton 3 Star Split Inverter AC  - White,4.1,37279.0,https://rukminim1.flixcart.com/image/312/312/kd7pevk0/air-conditioner-new/m/a/5/rmn-emn-cmn-322hcea-mps-2-split-hitachi-inverter-original-imafu5nddqm2bqea.jpeg?q=70,Hitachi, Copper, No,36.0,1730.0,1.0,1
367,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
368,Daikin 1 Ton 3 Star Split with PM 2.5 Filter AC with PM 2.5 Filter  - White,4.3,28990.0,https://rukminim1.flixcart.com/image/312/312/ko7idu80/air-conditioner-new/5/r/s/mtl35tv16w1-rl35tv16w1-split-daikin-fixed-speed-original-imag2pz9pmydexax.jpeg?q=70,Daikin, Copper, No,29.0,918.0,1.0,1
369,SAMSUNG 1 Ton 3 Star Split Inverter AC  - White,4.8,41000.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/z/d/v/ar12nv5xewkxna-mps-1-split-samsung-inverter-original-imafu44g2hz92wpa.jpeg?q=70,SAMSUNG, Alloy, No,48.0,1180.0,1.0,1
370,IFFALCON by TCL 1.5 Ton 5 Star Split Dual Inverter Smart AC with Wi-fi Connect  - White,4.1,36990.0,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/air-conditioner-new/6/j/h/fac-18csd-v5s-split-iffalcon-by-tcl-dual-inverter-original-imagfxxh73n7hrgk.jpeg?q=70,IFFALCON, Copper, Yes,46.0,1350.0,1.0,1
371,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, Yes,44.0,634.0,1.0,1
372,TOSHIBA 1.8 Ton 3 Star Split AC  - White,4.5,44000.0,https://rukminim1.flixcart.com/image/312/312/k6s82vk0/air-conditioner-new/f/b/b/ras-24j2kg-in-ras-24j2ag-in-1-8-split-fixed-speed-toshiba-original-imafp68rxxeczern.jpeg?q=70,TOSHIBA, Copper, No,39.0,2200.0,1.0,1
373,SAMSUNG 1.5 Ton 3 Star Split AC  - White,4.5,35038.0,https://rukminim1.flixcart.com/image/312/312/k687wy80/air-conditioner-new/8/b/p/ar18rg3bawknna-1-5-split-fixed-speed-samsung-original-imafzqg9ffru8ggv.jpeg?q=70,SAMSUNG, Copper, No,42.0,1860.0,1.0,1
374,SAMSUNG 1.5 Ton 3 Star Split Inverter AC  - White,4.2,39500.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/r/y/d/ar12nv3hltr-mps-1-split-samsung-inverter-original-imafu44jmhk3qxkw.jpeg?q=70,SAMSUNG, Alloy, No,52.0,1780.0,1.0,1
375,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
376,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.3,59900.0,https://rukminim1.flixcart.com/image/312/312/kr83ukw0/air-conditioner-new/3/q/1/ar18ay5ybwk-split-inverter-samsung-original-imag52jjyhdyr4wg.jpeg?q=70,SAMSUNG, Copper, No,28.0,1001.0,1.0,1
377,Voltas 1.5 Ton 3 Star Window AC  - White,4.3,25980.0,https://rukminim1.flixcart.com/image/312/312/jy3anbk0/air-conditioner-new/z/b/y/183-dza-r32-1-5-window-fixed-speed-voltas-original-imafgbz9hpnkwhs4.jpeg?q=70,Voltas, Copper, No,45.0,832.0,1.0,0
378,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,58.0,1075.0,1.0,1
379,Panasonic 1 Ton 5 Star Split Inverter AC  - White,4.1,36194.0,https://rukminim1.flixcart.com/image/312/312/kpodocw0/air-conditioner-new/f/r/e/cs-zu12xky-cu-zu12xky-split-panasonic-inverter-original-imag3ue3mch4tfre.jpeg?q=70,Panasonic, Copper, No,42.0,588.0,1.0,1
380,Hitachi 1.5 Ton 4 Star Split Inverter AC  - White,4.1,35890.0,https://rukminim1.flixcart.com/image/312/312/kgv5x8w0/air-conditioner-new/x/g/4/rsng417hdea-1-5-split-hitachi-inverter-original-imafxy55g9vbw7jt.jpeg?q=70,Hitachi, Copper, No,43.0,588.0,1.0,1
381,Daikin 1.5 Ton 5 Star Split Inverter AC  - White,4.2,45377.0,https://rukminim1.flixcart.com/image/312/312/kcuug7k0/air-conditioner-new/k/a/s/ftkg-rkg-50tv16u-mps-1-5-split-daikin-inverter-original-imaftw6xsv8rgfqv.jpeg?q=70,Daikin, Copper, No,42.0,1415.0,1.0,1
382,MarQ By Flipkart 1.5 Ton 5 Star Window AC  - White,4.2,25490.0,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/air-conditioner-new/v/j/c/fkac155sfwaca-1-5-window-fixed-speed-marq-by-flipkart-original-imafrhckfugfeqjc.jpeg?q=70,MarQ, Copper, No,60.0,1520.0,1.0,0
383,"LG 1.5 Ton 5 Star Split Dual Inverter AC  - White, Maroon",4.3,46500.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/f/w/5/ks-q18wnzd-mps-1-5-split-lg-dual-inverter-original-imafu44gsngfwvz6.jpeg?q=70,LG, Copper, No,31.0,1440.0,1.0,1
384,SAMSUNG 1 Ton 3 Star Split Inverter AC  - White,4.4,39800.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/n/d/g/ar18nv3hewk-mps-1-5-split-samsung-inverter-original-imafu44ggywa52rz.jpeg?q=70,SAMSUNG, Aluminium, No,48.0,1060.0,1.0,1
385,CARRIER 1.5 Ton 3 Star Split AC  - White,2.8,39490.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/y/s/h/18k-duraedge-mps-1-5-split-carrier-fixed-speed-original-imafu44dhwrghfgz.jpeg?q=70,CARRIER, Copper, No,40.0,983.0,1.0,1
386,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
387,Whirlpool 1.5 Ton Split Inverter AC  - White,3.9,35000.0,https://rukminim1.flixcart.com/image/312/312/kmz7qfk0/air-conditioner-new/s/l/j/1-5-t-nitrocool-pro-5s-copr-inv-1-5-split-whirlpool-inverter-original-imagfr4ju22dmrd6.jpeg?q=70,Whirlpool, Copper, No,29.0,767.0,1.0,1
388,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
389,SAMSUNG 1 Ton 5 Star Split Inverter AC  - White,4.2,43500.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/z/d/v/ar12nv5xewkxna-mps-1-split-samsung-inverter-original-imafu44g2hz92wpa.jpeg?q=70,SAMSUNG, Alloy, No,48.0,930.0,1.0,1
390,Hitachi 1 Ton 5 Star Window AC  - White,4.2,28999.0,https://rukminim1.flixcart.com/image/312/312/air-conditioner-new/k/e/g/1-0-hitachi-window-raw511kud-original-imadvurayva6tfvd.jpeg?q=70,Hitachi, Copper, No,44.0,1030.0,1.0,0
391,ONIDA 1 Ton Split Dual Inverter Expandable AC  - White,3.3,26579.0,https://rukminim1.flixcart.com/image/312/312/kfpq5jk0/air-conditioner-new/f/z/b/ir123ura-n-1-split-onida-dual-inverter-original-imafw3bktp7d9yy4.jpeg?q=70,ONIDA, Copper, No,44.0,634.0,1.0,1
392,Voltas 1.5 Ton 3 Star Split AC  - White,4.2,33900.0,https://rukminim1.flixcart.com/image/312/312/jucz98w0/air-conditioner-new/c/a/s/183-dzz-1-5-split-voltas-fixed-speed-original-imafffynabh3hhmz.jpeg?q=70,Voltas, Copper, No,47.0,1458.0,1.0,1
393,Panasonic 1.5 Ton 3 Star Split Inverter AC  - White,4.2,34990.0,https://rukminim1.flixcart.com/image/312/312/kltryq80/air-conditioner-new/l/l/y/cs-ru18xkytw-cu-ru18xkytw-split-panasonic-inverter-original-imagyugnrnv2djmk.jpeg?q=70,Panasonic, Copper, No,48.0,1056.0,1.0,1
394,Whirlpool 4 in 1 Convertible Cooling 1.5 Ton 5 Star Split Inverter AC  - White,4.0,36990.0,https://rukminim1.flixcart.com/image/312/312/klgx0280/air-conditioner-new/o/o/7/magicool-convert-split-whirlpool-inverter-original-imagyhgyutajybfs.jpeg?q=70,Whirlpool, Copper, No,45.0,770.0,4.0,1
395,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
396,Godrej 1.5 Ton 3 Star Split AC  - White,4.2,30490.0,https://rukminim1.flixcart.com/image/312/312/k612pow0/air-conditioner-new/g/4/g/ac-1-5t-gsc-18ntc3-wta-1-5-split-inverter-godrej-original-imafzhf3vykygjyp.jpeg?q=70,Godrej, Copper, No,46.0,1137.0,1.0,1
397,CARRIER 1.5 Ton Split Inverter AC  - White,4.2,36890.0,https://rukminim1.flixcart.com/image/312/312/klwmufk0/air-conditioner-new/i/l/x/18k-durafresh-nxi-inverter-split-ac-3-star-r32-split-carrier-original-imagyx6busne6bgu.jpeg?q=70,CARRIER, Copper, No,35.0,1752.0,1.0,1
398,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,42.0,1075.0,1.0,1
399,Hitachi 2 Ton 5 Star Split Inverter AC  - Gold,4.1,53490.0,https://rukminim1.flixcart.com/image/312/312/kmqn3bk0/air-conditioner-new/w/r/i/rmog524heea-split-hitachi-inverter-original-imagfkks7uxgmp45.jpeg?q=70,Hitachi, Copper, No,37.0,2070.0,2.0,1
400,Whirlpool 1.5 Ton 3 Star Split Inverter AC  - White,4.1,36000.0,https://rukminim1.flixcart.com/image/312/312/jucz98w0/air-conditioner-new/h/y/m/1-5t-magicool-pro-3s-copr-inv-1-5-split-whirlpool-inverter-original-imafffyzfzzyzhg6.jpeg?q=70,Whirlpool, Copper, No,37.0,1752.0,1.0,1
401,Daikin 1.5 Ton 5 Star Split Inverter AC  - White,4.2,50990.0,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/air-conditioner-new/r/k/v/ftkf60tv16u-rkf60tv16u-sps-split-inverter-daikin-original-imagy6kge8yhkkwc.jpeg?q=70,Daikin, Copper, No,42.0,1290.0,1.0,1
402,MarQ By Flipkart 1.5 Ton 5 Star Window AC  - White,4.2,25490.0,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/air-conditioner-new/v/j/c/fkac155sfwaca-1-5-window-fixed-speed-marq-by-flipkart-original-imafrhckfugfeqjc.jpeg?q=70,MarQ, Copper, No,32.0,1520.0,1.0,0
403,Panasonic 1.6 Ton 4 Star Split Inverter AC  - White,4.2,51844.0,https://rukminim1.flixcart.com/image/312/312/krgohow0/air-conditioner-new/q/p/h/cs-qu19wky-cu-qu19wky-split-inverter-panasonic-original-imag58abbx3hvfjq.jpeg?q=70,Panasonic, Copper, No,60.0,1037.0,1.0,1
404,Hitachi 1.2 Ton 3 Star Split Smart AC with Wi-fi Connect  - White,4.2,31500.0,https://rukminim1.flixcart.com/image/312/312/km2clu80/air-conditioner-new/d/9/l/rsb-esb-csb-318mbd-sps-split-hitachi-fixed-speed-original-imaf4yre8dwzwgef.jpeg?q=70,Hitachi, Copper, No,31.0,1065.0,1.0,1
405,Lloyd 1.5 Ton 3 Star Window AC  - White,4.4,25299.0,https://rukminim1.flixcart.com/image/312/312/ju8oxow0/air-conditioner-new/g/z/j/lw19b32ew-1-5-window-lloyd-fixed-speed-original-imaffeprbsrb5sy5.jpeg?q=70,Lloyd, Copper, Yes,53.0,1700.0,1.0,0
406,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
407,Daikin 1.8 Ton Split Inverter AC  - White,3.2,56485.0,https://rukminim1.flixcart.com/image/312/312/km82d8w0/air-conditioner-new/i/z/g/ftkm60tv-1-8-split-daikin-inverter-original-imagf6c3chzheadj.jpeg?q=70,Daikin, Copper, No,45.0,1750.0,1.0,1
408,Hisense 1.5 Ton 3 Star Split Inverter Smart AC with Wi-fi Connect  - White,4.3,31990.0,https://rukminim1.flixcart.com/image/312/312/kbs9k7k0/air-conditioner-new/x/u/w/as-12tw4rmrka00-1-split-hisense-inverter-original-imaftfskwyzz9zak.jpeg?q=70,Hisense, Copper, No,34.0,1800.0,1.0,1
409,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, Yes,44.0,634.0,1.0,1
410,CARRIER 1 Ton 5 Star Split Inverter AC  - White,4.2,36990.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/f/f/3/24k-5-star-ester-neo-hybridjet-inverter-r32-i017-24k-5-star-original-imafu44czmzgbkfw.jpeg?q=70,CARRIER, Copper, No,44.0,995.0,1.0,1
411,SAMSUNG 1.5 Ton 4 Star Split Inverter AC  - White,4.4,34671.0,https://rukminim1.flixcart.com/image/312/312/km9ht3k0/air-conditioner-new/q/d/s/ar18ay4yawk-split-samsung-inverter-original-imagf7qhzve2gfdg.jpeg?q=70,SAMSUNG, Copper, No,45.0,940.0,1.0,1
412,SAMSUNG 1 Ton 3 Star Split Inverter AC  - White,4.4,34500.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/r/y/d/ar12nv3hltr-mps-1-split-samsung-inverter-original-imafu44jmhk3qxkw.jpeg?q=70,SAMSUNG, Alloy, No,48.0,1060.0,1.0,1
413,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
414,LG 1.5 Ton 4 Star Split Dual Inverter AC  - White,4.4,42410.0,https://rukminim1.flixcart.com/image/312/312/kk76wsw0/air-conditioner-new/r/f/f/ms-q18knya1-split-dual-inverter-lg-original-imafzhmhrh4hzmhx.jpeg?q=70,LG, Copper, No,31.0,920.0,1.0,1
415,Blue Star 1.2 Ton 3 Star Split AC  - White,4.7,34000.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/j/s/j/bi-3hw15vctu-bo-3hw15vctu-mps-1-2-split-blue-star-fixed-speed-original-imafu44guvzb4w5e.jpeg?q=70,Blue, Copper, No,36.0,1131.0,1.0,1
416,ONIDA 1 Ton Split Dual Inverter Expandable AC  - White,3.3,26579.0,https://rukminim1.flixcart.com/image/312/312/kfpq5jk0/air-conditioner-new/f/z/b/ir123ura-n-1-split-onida-dual-inverter-original-imafw3bktp7d9yy4.jpeg?q=70,ONIDA, Copper, No,44.0,1195.0,1.0,1
417,Daikin 1 Ton 3 Star Split Inverter AC  - White,3.9,33360.0,https://rukminim1.flixcart.com/image/312/312/k5o7r0w0/air-conditioner-new/t/w/t/ftkt35tv16w-1-split-inverter-daikin-original-imafzaxgqssb6phh.jpeg?q=70,Daikin, Copper, No,26.0,1130.0,1.0,1
418,MOTOROLA 1.5 Ton 3 Star Split Dual Inverter Smart AC with Wi-fi Connect  - Silver,4.3,37490.0,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/air-conditioner-new/h/p/f/moto153siasmt-split-motorola-dual-inverter-original-imagfxxmsb3szsua.jpeg?q=70,MOTOROLA, Copper, No,30.0,1101.0,1.0,1
419,Whirlpool 1.5 Ton 3 Star Split Inverter AC  - White,4.2,33890.0,https://rukminim1.flixcart.com/image/312/312/kae95e80/air-conditioner-new/u/c/p/3d-cool-elite-pro-1-5-split-inverter-whirlpool-original-imafrz8ydwj2jhzy.jpeg?q=70,Whirlpool, Copper, Yes,30.0,1087.0,1.0,1
420,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC  - White, Brown",4.2,32990.0,https://rukminim1.flixcart.com/image/312/312/kg40k280/air-conditioner-new/g/v/v/ar18ty3qbbr-1-5-split-samsung-inverter-original-imafwefyybhvyxh7.jpeg?q=70,SAMSUNG, Copper, No,37.0,1087.0,1.0,1
