PRODUCT NAME,PRODUCT PRICE,PRODUCT RATING,URL
Mi 138.8 cm (55 Inches) 4K Ultra HD Android Smart LED TV 4X|L55M5-5XIN (Black),"₹44,999", ,https://m.media-amazon.com/images/I/61V7cDH8AAS._AC_UY218_.jpg
Kevin 80 cm (32 Inches) HD Ready LED TV K56U912 (Black) (2021 Model),"₹12,399",4.2 out of 5 stars,https://m.media-amazon.com/images/I/813rALWIV1L._AC_UY218_.jpg
TCL 139 cm (55 inches) AI 4K Ultra HD Certified Android Smart LED TV 55P715 (Silver) (2020 Model) | With Remote Less Voice Control,"₹41,999", ,https://m.media-amazon.com/images/I/81JMkz+KNoL._AC_UY218_.jpg
Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50|L50M6-RA (Black) (2021 Model),"₹38,999", ,https://m.media-amazon.com/images/I/81sscKjSPiL._AC_UY218_.jpg
AKAI 80 cm (32 inches) HD Ready Smart LED TV AKLT32S-D329W (Black) (2021 Model),"₹15,990", ,https://m.media-amazon.com/images/I/713K6AdnpZL._AC_UY218_.jpg
Samsung 138 cm (55 inches) Crystal 4K Pro Series Ultra HD Smart LED TV UA55AUE70AKLXL (Black) (2021 Model),"₹57,990", ,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg
ADSUN 80 cm (32 Inches) HD Ready Smart LED TV 32AESL1 (Black) (2019 Model),"₹11,799",3.8 out of 5 stars,https://m.media-amazon.com/images/I/61BPfPHWclS._AC_UY218_.jpg
Sanyo 108 cm (43 inches) Kaizen Series Full HD Certified Android LED TV XT-43FHD4S (Black) (2020 Model),"₹26,999", ,https://m.media-amazon.com/images/I/81CU76hBEyL._AC_UY218_.jpg
Vu 139 cm (55 inches) 4K Ultra HD Smart Android LED TV 55UT (Black) (2020 Model) | With 5-Hotkeys,"₹43,999", ,https://m.media-amazon.com/images/I/611376x4eIL._AC_UY218_.jpg
Sony Bravia 138.8 cm (55 inches) 4K Ultra HD Certified Android LED TV 55X7500H (Black) (2020 Model),"₹70,990", ,https://m.media-amazon.com/images/I/91QD0vRZdVL._AC_UY218_.jpg
Toshiba 108 cm (43 inches) Vidaa OS Series 4K Ultra HD Smart LED TV 43U5050 (Black) (2020 Model) | With Dolby Vision and ATMOS,"₹28,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/51d-5pT0YsS._AC_UY218_.jpg
TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black) (2020 Model) | With Dolby Audio,"₹29,990", ,https://m.media-amazon.com/images/I/71nsCYdploL._AC_UY218_.jpg
TCL 126 cm (50 inches) 4K Ultra HD Certified Android Smart LED TV 50P615 (Black) (2020 Model) | With Dolby Audio,"₹33,990", ,https://m.media-amazon.com/images/I/71nsCYdploL._AC_UY218_.jpg
Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50|L50M6-RA (Black) (2021 Model),"₹38,999", ,https://m.media-amazon.com/images/I/81sscKjSPiL._AC_UY218_.jpg
Kevin 80 cm (32 Inches) HD Ready LED Smart TV K32CV338H (Black) (2021 Model),"₹13,499",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71X5tA21CRL._AC_UY218_.jpg
Onida 80 cm (32 inches) HD Ready Smart LED Fire TV 32HIF1 (Black) (2021 Model) | Voice Remote with Alexa,"₹18,999", ,https://m.media-amazon.com/images/I/81eo9NYVifL._AC_UY218_.jpg
Mi 138.8 cm (55 Inches) 4K Ultra HD Android Smart LED TV 4X|L55M5-5XIN (Black),"₹44,999", ,https://m.media-amazon.com/images/I/61V7cDH8AAS._AC_UY218_.jpg
Foxsky 108 cm (43 inches) Full HD Smart LED TV 43FS-VS (Black) (2021 Model) | With Voice Assistant,"₹21,999", ,https://m.media-amazon.com/images/I/81oWdGaehFL._AC_UY218_.jpg
Kodak 108 cm (43 Inches) 4K Ultra HD Certified Android LED TV 43UHDX7XPRO (Black) (2020 Model),"₹26,999", ,https://m.media-amazon.com/images/I/81bek-kCqvL._AC_UY218_.jpg
Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X80AJ (Black) (2021 Model) | with Alexa Compatibility,"₹1,19,990", ,https://m.media-amazon.com/images/I/81rFvuvqaNL._AC_UY218_.jpg
OnePlus 125.7 cm (50 inches) U Series 4K LED Smart Android TV 50U1S (Black) (2021 Model),"₹46,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71Sdj04A8dS._AC_UY218_.jpg
TCL 164 cm (65 inches) 4K Ultra HD Certified Android Smart LED TV 65P615 (Black) (2020 Model),"₹58,900", ,https://m.media-amazon.com/images/I/71nsCYdploL._AC_UY218_.jpg
AmazonBasics 108cm (43 inch) Full HD Smart LED Fire TV AB43E10DS (Black),"₹27,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71m0Nn4vqOL._AC_UY218_.jpg
Redmi 164 cm (65 inches) 4K Ultra HD Android Smart LED TV X65|L65M6-RA (Black) (2021 Model),"₹62,999", ,https://m.media-amazon.com/images/I/81+olvrT65L._AC_UY218_.jpg
LG 109.2 cm (43 inches) 4K Ultra HD Smart LED TV 43UP7720PTY (Light Black) (2021 Model),"₹43,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81PkjEEviVL._AC_UY218_.jpg
