title,description,location,features,date,price
asus tuf vg27a 280hz open box totally new,asus tuf vg27a 280hz open box totally new,2021-09-21T05:14:14+0000,"₹ 26,499"
"High end gaming pc can run gta 5 and other games
also",COMPUTER FOR SALE BETTER THAN 13 2ND GENN SPECS QUAD CORE PROCESssOR 3.2GHZ 4GB DDR3 RAM BRANDED 500GB WD HARD DISK BRANDED MSI G41 MOTHERBOARD FAST CPU FAN BRANDED SMPS POWER SUPPLY,2021-09-08T06:44:07+0000,"₹ 10,000"
"Mac pro 5,1  8 core with 64gb ram  500gb ssd","Mac pro 5,1 with 500gb ssd 2tb hdd 64gb ram amd graphic card",2021-09-08T06:42:20+0000,"₹ 70,000"
Dell latitude e5480 --i7 -7th gen /16gb ddr4  /2gb graphic/ 256 sd,Dell latitude e 5480 -Business used Laptops  i7 -7th gen --2.9ghz   Memory  - 16gb ddr4  Storage - 256gb ssd  -- 2gb graphics  dedicated  Full HD Display  Screen size 14&quot; inch  -- good condition with one month warranty -  R S TRADERS  B2/390 ROHINI SEC -6 DELHI  NEAR ROHINI WEST METRO STATION  NEW DELHI 110085,2021-09-08T05:45:05+0000,"₹ 51,999"
Hp laserjet m1005,Laserjet printer m1005  Working in good condition,2021-09-08T05:18:53+0000,"₹ 16,000"
Dell laptop-i3-.2nd-4gbram-500gbhdd-15 inch,Dell laptop-i3.2nd-4gbram-500gbhdd-15.6  New battery backup 3 hours,2021-09-08T05:08:18+0000,"₹ 15,000"
Dell touch Laptop i3,Selling very less used laptop at throw away price  Dell touch Laptop i3- 4th gen 8 gb ram 512 gb ssd Original Windows Used by reputed school principal  Original charger and Laptop available Around 2-3 years old No box no bill  Scratch less device 360 degree rotatable can be used as a tab as well,2021-09-08T04:42:30+0000,"₹ 26,000"
Mi laptop e learning addition,i3 ram 8 rom 256 ek mahine Purana A1 condition emergency sale charger bill box,2021-09-08T04:00:29+0000,"₹ 37,000"
thinkpad edge e431,"E431 (6277-1L8) Laptop (Core i5 3rd Gen/2 GB/500 GB/DOS) laptop has a 14.0 Inches (35.56 cm) This laptop is powered by Intel Core i5-3320M (3rd Gen) processor, coupled with 2 GB of RAM and has 500 GB HDD storage at this price point. It runs on DOS operating system some demich pic",2021-09-08T03:35:29+0000,"₹ 12,000"
HP i7 laptop,"Hp laptop i7, 4GB ram about 5 years old, good condition, company given laptop so no bill. Reason for selling- got new one from the company",2021-09-08T00:08:33+0000,"₹ 24,500"
A4Tech Full HD 1080p Webcam,A4Tech Full HD 1080p Webcam with Built-in Microphone (PK-910H),2021-09-07T17:41:36+0000,"₹ 1,500"
PREMIUM ULTRABOOK Dell Latitude E3340 Available In Box Pack Condition,"लेपटॉप की कोई भी जानकारी के लिए आप तुरंत कॉल करे:-  - - - - - - - - - - - - - - - - - - - -  (1) Dell Latitude E3340 UltraBook Series Laptop  (2) Intel Core i3,4th Gen. Processor  (3) A++ Laptop  (4) With Warranty  (5) Ram 4 GB  (6) 256GB SSD ( Hdd as par your requirement)  (7) With All Accessories  (8) VISIT OFFICE TO SEE HUGE COLLECTION  (9) USED Time : 1 Yr (Expected)  - - - - - - - - - - - - - - - - - - - - - -  CAN BE EASILY UP-GRADABLE  - - - - - - - - - - -- - - - - - - - - - -  Payment Mode : Cash on Delivery / Card Swipe / NEFT Etc..  Core 2 Duo / Core i 5 / Core i 7  NoteBook / UltraBook  All Series Available  -- Hurry Up --  Address :  NEAR SEWAK PARK, DWARKA MORE METRO, EXIT GATE NO 2 (DELHI)  . . . . . . . . . . . . . . . . . . . .  Payment Mode : Cash on Delivery / EMI / Card Swipe Etc.  Core 2 Duo / Core i 3 / Core i 5  Pre-Owned Mini / NoteBook / UltraBook  . . . . . . . . . . . . . . . . . . . .  OFFICE TIME : 12.30 PM - 7.30 PM (7 Days Open)  ** COD AVAILABLE ALL INDIA **  LOCATION_MAP : 765b2c53-8ba7-4505-846c-48f6f778bf53",2021-09-07T17:28:28+0000,"₹ 19,999"
HP Compaq (320gb + 4gb DDR3 Ram) Branded Computer,I want sell my personal computer. HP Compaq Complete Desktop (Brand New Condition).  19 inch Monitor branded HP Compaq with all cables  *HP Original Branded Motherboard *4 gb DDR3 Ram from HP *Core 2 Duo processor (3.0 Ghz) *320 gb Harddisk *Inbuilt Graphics *1 gb graphic card also included (nvidia) *Keyboard available free *Mouse available free *VGA Cable available *Power Cable for CPU available *Power Cable for Monitor available  Everything is original HP Branded Company (never repaired or changed parts),2021-09-07T17:27:10+0000,"₹ 6,800"
Aorus X570 Elite WIFI Gaming motherboard,aorus x570 Elite wifi gaming motherboard sealed pack. not used with box available i just 14000 rs only  but warranty expired,2021-09-07T17:25:15+0000,"₹ 14,000"
Probus 15.6 inch laptop briefcase mrp 3999.00,Brand new Salling price 1000/-,2021-09-07T17:22:17+0000,"₹ 1,000"
i3 2gen 4gb ram 500 gb harddisc,Lenovo Thinkcenter i3 2gen 4gb ram 500 gb harddisc  19 Inc monitor keyboard mouse all set 10500 3months warranty ram and Hard drive 1 year warranty   and old assamble i3 2gen 4gb ram 500 gb harddisc  19 Inc monitor keyboard mouse del hp  9000,2021-09-10T09:05:32+0000,"₹ 9,000"
Inspiron 7400,"Selling Inspiron 7400 , 11th Gen I5, 256GB NVME PCIE2 SSD, 2K SCREEN. Intel IRIS XE GRAPHICS 4 YEAR DELL PREMIUM WARRANTY + 4 YEAR DELL ACCIDENTAL DAMAGE WARRANTY PURCHASE DATE 13TH JULY",2021-09-10T07:44:55+0000,"₹ 80,000"
DELL LAPTOP,Like new condition   DELL Inspiron 15 3000 series   6 gb ram 1 tb hd Amd A9 processor,2021-09-10T06:56:41+0000,"₹ 25,000"
Macbook Pro 13 inch,Macbook Pro in mint conditon. 240 GB SSD. Screen protector and mouse pad protector. With box and charger.,2021-09-10T06:22:46+0000,"₹ 27,000"
Lenovo V15 laptop,Lenovo V15 82C700J0IH Athlon|3050U|4GB|1TB|INT Graphic 2 month old brand new condition with bill and box last price 22000 don't waste time serious buyers only.,2021-09-10T05:56:52+0000,"₹ 22,000"
Hp Core i5 5th Generation Laptop,Hp Core i5 5th Generation Laptop Loaded with 8Gb Ddr4 Ram  1Tb Hdd  Factory installed genuine windows 10 Os. Battery backup up to 5-6 hrs  Excellent condition. Best for gaming and office work both Genuine buyer contact,2021-09-10T05:02:53+0000,"₹ 20,500"
MAJEDAR DEALS NEW INTEL CORE i-5 CPU BOX PACKED WITH 1 YEAR WARRANTY,"NEW INTEL CORE i-5 CPU BOX PACKED WITH 1 YEAR ALL PARTS WARRANTY.  {GAMING, GRAPHIC, SOFTWARE} BEST PLAY.  {-MSI-} H-61 MOTHERBOARD.  INTEL CORE i-5 3.00GHZ PROCESSOR HIGH SPEED & BEST GRAPHICS.  2GB GRAPHICS MEMORY ON BOARD.  4GB RAM DDR-3 {-SAMSUNG-}  500GB HARD DISK SATA {-SEAGATE}.  NEW CABINET & POWER SUPPLY {-ZEBRONICS-}.  WINDOW-10 PRO WITH DRIVERS INSTALLED {-FREE-}.  CASH ON HOME DELIVERY AVAILABLE IN 2 HOURS ON YOUR PLACE {ALL OVER DELHI NCR}.  {J.C COMPUTER}  SUMIT CHAUHAN:-ORDER NOW.  {88001''''64114} AND {72919''''63226}",2021-09-10T04:34:18+0000,"₹ 10,999"
"LENOVO ALL IN ONE DESKTOP , I3 , 8GB RAM , 1TB","less than 1 yr old , under warranty, purchased from lenovo website, slight lines on display from inside, no external scratches on display, working perfectly fine , 1 TB HDD, 8GM AM , I3, contact   price negotiable",2021-09-10T02:33:08+0000,"₹ 30,000"
Core2 dual,Core2 dual motherboard  Hard disk 320 gb Ram 2.5gb Good conditions,2021-09-10T02:17:12+0000,"₹ 1,500"
Hp Pro Desk 400g3 mini 8 Gb Ram / 500 gb HDD / In warrantyy,Wanna sale Mini CPU with high configuration fixed prize 14000 with window 10,2021-09-09T17:15:19+0000,"₹ 12,000"
CPU I3 3rd generation 3.40GHz 64 bit with 4GB RAM and 1TB internal,"Hello friends I sell my CPU urgently  Processor Intel r core TM i3 3240 CPU 3.40 GHz 3.4 GHz 4GB ram (3.90 GB usable) 1TB internal memory 64 bit operating system, x64 based processor.",2021-09-09T16:46:14+0000,"₹ 9,000"
Asus Laptop Tuf 705Dt 17.3”,"Hello all selling my 14 months old laptop which I bought on 20th may 2020. The config is Amd R7 3750h.Nvidia 1650 gpu,8 gb ram and 512 gb m.2 ssd. The screen is 17” so kindly dont lowball as 17 “ are more expensive than rest.  It is in mint condition and selling as i need to upgrade to apple macbook for work.  The screen is ips display and 60 hz refresh.   Model no. Is Asus Tuf Fx705dt. The product is registered in my name on the website and it is first owner product.",2021-09-09T16:22:16+0000,"₹ 55,000"
"Dell Optiplex 5250 All in One pc  i7 6700, ram 16gb hp jbl laptop","Urgent sell want to buy mac dell optiPlex 5250 All-in-One i7 cpu 7500 16gb ram, 1tb hdd, dvd rw  rom, 22inch full hd,  Keyboard mouse, wifi, web cam 1080p fullhd, perfect for online classes  Brilliant from every angle: Witness stunning clarity from every pixel with Wide Viewing Angle WLED display with Full HD (1920x1080) resolution.   Operating System: Windows 10 Pro original  Surround sound speaker inbuilt  If.u want i5 7500 price different",2021-09-09T15:57:34+0000,"₹ 49,000"
18inch ringlight,18inch ringlight brand new seal pack,2021-09-09T15:32:17+0000,"₹ 3,000"
New Latest Core i5th 4th Gen/i3/500 GB /4GB Ram/2GB Graphic/DVD/Win10,Lenovo Brand New Seald Pack Branded Intel Core i3-3rd Gen/4th Gen/ 6th Gen/ 7th Generation Processor High Speed 3.3Ghz  PAID HOME DELIVERY AVAILABLE   (Configuration)  4 GB Ram 2 GB Graphic 500 GB HDD DVD Drive 10 USB Port Graphic Inbield Window 7/10 Pro Original  MS OFFICE Instaled  Typing Master  Corel Draw  Photoshop ecS   Slide Down For Contact No  Limited Stock Available,2021-09-09T14:04:25+0000,"₹ 6,999"
64 Bit/i5-4th Gen/i3/Branded Lenovo/500 GB/4GB Ram/2 GB Graphic/ Win10,New Branded Lenovo thinkcentre Brand New Seald Pack Intel Core i3-3rd Gen/4th Gen/6th Gen/7th Generation Cpu Its Latest High Speed   PAID HOME DELIVERY  Window 7 Pro Orignal  500 GB Hardisk  4 GB Ram 2 GB Graphic 8 USB Ports Power Saving Feture  Ethernet Port VGA Port Inbield Speaker For Music Inbield Graphic High Defination 2.0 Or 3.0  SLIM FLAT CPU BEST FOR HOME OR OFFICE USE  Best For High Resolution  Graphics Use  Designing Work Or Home Use,2021-09-09T13:29:34+0000,"₹ 6,999"
Sony Vaio laptop 15.6 screen size,Perfectly working sony laptop and best for online study for students windows 7 and good looking design,2021-09-09T12:04:00+0000,"₹ 11,999"
Dell Precision T7610 : Intel Xeon E5 2670 V1*2/16Cores/ 32 Threads_,"Used Workstations :-  Dell Precision T7610 :-  *Intel Xeon E5 2670 V1*2  *16 Cores / 32 Threads*  Dual Processor  Memory : 32GB Ram_  Storage : 1TB Sas Drive 7200 RPM_  Quadro 4000- 2GB Graphic Card_  Rs : 39,992/-  __  Good Condition_  With Month Warranty_  __  R S Traders_  B2/390 Sec-6 Rohini , Near Rohini West_  Metro Station, New Delhi-110085_ _",2021-09-09T08:44:23+0000,"₹ 39,992"
Lenovo ka lptop,Lenovo ka laptop ha working candison ma ha,2021-09-09T08:17:32+0000,"₹ 15,000"
HP Desktop Computer,"HP computer - 2 GB RAM - 20"" TFT - 500 GB hard drive  - Keyboard  - Mouse - CPU - Monitor  - DVD",2021-09-09T07:58:22+0000,"₹ 10,000"
HP Laptop 4GB Ram 1TB HD i3 Processor 6th gen,Windows 11 Latest(if you want) New Battery in Laptop with almost 10 months Remaining Warranty with their Bill HP Laptop 4GB Ram 1TB Hardisk & i3 processor 6th Generation Best Condition not Scratch clean Display And Good Working,2021-09-11T14:03:33+0000,"₹ 24,000"
Lenovo laptop,Lenovo x240  Ssd hardisk 250gb 4gb ram Window 10,2021-09-11T13:42:01+0000,"₹ 16,000"
Mini laptop sale hcl 250 HD,Hcl mini laptop 250 HD one gb ram web cam 11 screen size,2021-09-11T12:37:33+0000,"₹ 4,999"
Acer Predator Triton 500 (Excellent Condition),"This a top of the line gaming laptop from Acer. This is a better built version than its younger sibling Acer Triton 300. This is a better built and configured laptop than the triton 300. It contains the latest configuration which goes as follow:  i7 9th generation (9850H) 16GB Ram 512GB SSD Nvidia Geforce RTX 2060 144Hz 15.6 inch display 4th gen Aero blade technolog RGB keyboard  Whats included with the Laptop:  Laptop charger Warranty n Legal documentation  Note: original packaging not included  The laptop was bought when I visited London in 2020 before the pandemic. For all other enquiries, feel free to message.",2021-09-11T12:34:12+0000,"₹ 1,50,000"
LN Genuine Original 90W ASUS Laptop AC Adapter Power Supply ADP-90YD B,"Up for sale is a like new (LN), genuine, original, slim square 90W Asus Laptop AC Adapter model ADP-90YD B which is in excellent condition and almost new. It was a spare kept at home. This sells new online for between Rupees 3000-7000; my price is Rupees 1000/- firm. Pick up from Paschim Vihar, West Delhi. You can test the adapter before you buy it, please bring your laptop if you wish to test it. The adapter comes with an Indian style (round pin) plug for the AC cord. If requested, the AC adapter will be sanitized at the time of handing over to the buyer.  I will also be putting up other things for sale as and when I find time. If interested please click on my name on this web page and the link will show you my other ads. Thank you.  The basic specifications are:  Input voltage: AC 100-240V ~ 50-60Hz 1.5A Output voltage / current / power - wattage: +19V DC 4.74A 90W (center positive) Model: ADP-90YD B  PLEASE NOTE: This Asus Laptop AC Adapter / Power Supply comes with a 5.5mm X 2.5mm jack that does NOT have an inside pin; it does not come with the 4.5 X 3mm jack with an inside pin. Please be sure this is the correct ASUS AC adapter / power supply for your specific laptop and that the connector is the correct size. Please bring your laptop to confirm compatibility. The AC adapter model ADP-90YD has two connector sizes; this 5.5mm x 2.5mm model is not compatible with the ASUS laptop model Q534U.  Below is a list of compatible Asus laptops and AC adapters. However, as mentioned in the notes above, it is the responsibility of the buyer to confirm whether the AC adapter / power supply being sold is fully compatible with the buyer's laptop, and / or whether it is the correct replacement for your defective AC adapter / power supply:  A52F A53E A53S A53U A55A A55VD D550CA D550M D550MAV EXA1202YH F555LA HX750JA K501LX K501UW K501UX K50i K50ij K52F K52J K53E K53S K53SV K53U K55 K550LA K55A K55N K55VD N53S N550JV N56 N56DP N56V N56VJ N56VM N56VZ N76VJ N76VZ P45VA P45VJ PA-1900-30 PA-1900-42 PA-1900-48 Q301 Q301L Q301LA Q400A Q500A Q501 Q501LA Q502LA Q550 Q550L Q550LF Q551LN R500A R500N R500VD R500VJ R500VM R503C R503U R510C R510CA R510D R510DP R510L R554LA R700VJ S300CA S400CA S46CA S500CA S550 S550CA S56CA TP500 TP500L TP500LA TP550LA U46E U47A U47VC U52F U56E U57A X401 X401A X401U X44H X450C X501 X501A X502CA X53E X53S X54C X550 X550C X550CA X550L X550LA X550Z X550ZA X551 X551C X551CA X551M X551MA X551MAV X555DA X555LA X55A X55C X750J X750JA X751LAV X751MA X75A",2021-09-11T12:32:40+0000,"₹ 1,000"
Toshiba laptop,"This is a laptop which has brought  1 year ago and now by selling it we want to buy a phone coz there is a problem of phone due to students online classes  This is not damaged . It runs properly it have all features like Google, YouTube,and other websites .you can use it very easily It is black in colour which looks very classy and elegant it is thin as all we want it didn't have any defects and it is a running laptop we are using it till now  It costs only 5500 it is a very nice offer grab it quickly  thank you",2021-09-11T12:03:24+0000,"₹ 5,500"
Electrical multimeter,Fluke 87 v true rms multimeter,2021-09-11T11:56:55+0000,"₹ 25,000"
Hp elitebook core i5 laptop,"Hp elitebook 8470p  Core i5 3rd Gen processor  4 gb ram  320 gb hdd  14""screen  WiFi enabled  Webcam  Good battery backup  A+condition  Metelic body",2021-09-11T11:45:19+0000,"₹ 17,999"
Import Hp 840 G3 laptop core i7 Business Series,"business Series Laptop for Professionals and Students  HP Model : 840 G3  Technical Specification  Intel core i5 6th gen  8 gb ram 256 gb ssd  14"" screen  Charger and Battery  ram and Hdd will be upgarde on extra price   Bulk Stock Available   other Model in Brand new Ref. Laptop  HP 840 G3- core i7/ Dell 7440/ Dell 7480/ Dell 7450/ Lenovo L430 thinkpad",2021-09-11T11:21:31+0000,"₹ 39,499"
"HP Brnad New Laptop Sale : 840 G3 ,Intel Core i5/ 8gb ram /256 gb ssd","Highly business Series Laptop for Professionals   HP Model : 840 G3  Technical Specification  Intel core i5 6th gen  8 gb ram 256 gb ssd  14"" screen  Charger and Battery  ram and Hdd will be upgarde on extra price   Bulk Stock Available   other Model in Brand new Ref. Laptop  HP 840 G3- core i7/ Dell 7440/ Dell 7480/ Dell 7450/ Lenovo L430 thinkpad",2021-09-11T10:56:24+0000,"₹ 33,000"
"Computer All facilities available graphic design make, play 8k videos","@Samsung LED monitor  @iBall UPS @Zebronics CPU (hard disk 500gb, Ram 4 GB, Graphic card DDR3 ,Samsung DVD) @Dell keyboard @Quantum mouse @Computer multimedia speaker @PSB port @Computer table",2021-09-11T10:55:42+0000,"₹ 16,000"
HCL laptop -2gbram-80gbhdd-14 inch,HCL laptop-2gbram-80gbhdd-14 inch Well working condition,2021-09-11T09:59:36+0000,"₹ 3,600"
Game pc computer,Gaming pc best for gamers gaming pc i5 3rd generation  1tb hard disc new  4 gb ram new bill  2gb graphic card new bill  mother bord new  smps new bill full working  mujhe 3-4 din me sell karn hai i need mony,2021-09-11T09:32:44+0000,"₹ 15,500"
Canon PIXMA MG2570 All-in-one Printer,"Printer Available in Brand New Condition  Specs: Brand-Canon Printing Method-Inkjet Type-Multi-function Model Name-PIXMA MG2570 Functions-Print, Copy, Scan Refill Type-Ink Cartridge (Color & Black) Ideal Usage-Home & Small Office  Note: Buyer need to Ink Refill",2021-09-11T08:56:29+0000,"₹ 3,200"
Urgent sell  Dell 5567 inspiron,Dell 5567 inspiron  Not much used  2017 model  I3 7th generation  Storage 1TB  Ram 4 Gb  3 USB port  Charger available  No bill no box Available,2021-09-11T08:34:21+0000,"₹ 22,500"
Mackbook pro 2016,"New condition ,proper working Ram-4 gb Rom- 500 gb Bill Charger",2021-09-11T07:52:56+0000,"₹ 24,999"
Acer tab good condition,2ram 32gb hard disk very good condition. Computer based window 8,2021-09-11T07:44:23+0000,"₹ 4,500"
Mini laptop,Touch screen laptop with keyboard,2021-09-11T07:39:54+0000,"₹ 18,000"
ASUS intel i3 core 6th gen LAPTOP,"ASUS X507U Laptop  Intel i3 core processor 8 GB pre installed RAM 1 TB of storage Finger print unlock technology FHD display with anti glare technology 45W FAST CHARGING Nano edge Display  Superb Web Cam  Good for online classes  Lisenced WINDOWS 10 Upgradable to WINDOWS 11  Brand new condition Working lightening fast Barely used   Best for school and college going students I hope it will help u the way it helped me in my teen  ACCESSORIES INSTALLED  1.Premium CAPTAIN AMERICA SKIN pre-installed 2.Tempered glass installed recently 3.Laminated partially to avoid scratches  Selling it to buy a tab CURRENT MARKET PRICE OF i3 is Rs.40,000",2021-09-11T07:36:24+0000,"₹ 21,999"
HP i7 Laptop,"HP Elite book 2540p Processor - i7 Ram - 6GB HDD - 160GB Win 7, Fingerprint  Tear and Wear marks that's why selling cheap RS 10101 Pls check images  Don't send foolish offers Can be exchange with worth of same value product",2021-09-11T06:55:17+0000,"₹ 10,101"
Lenovo ThinkPad T450 Ultrabook Core I7 5th Gen Ram 8GB SSD 240GB,"Lenovo ThinkPad T450 Laptop  Core i7 5th Gen  Ram 8GB  SSD 240GB  1 to 2 Hour backup  New condition Laptop  Rate 26000/- Tax paid  Address  JBV INFOTECH  AKD Tower  Shop No 13 ,Sector 14,Gurugram  Call Jatin 80195,-, 13000,",2021-09-06T18:23:11+0000,"₹ 26,000"
16/1TB Apple MacBook Pro 16” (2019) - SILVER - BRAND NEW CONDITION - C,"HISTORY  This Mac is a retail unit MacBook Pro, which was used by a very famous cricket legend for his personal use. The mac bears literally no signs of use and is in perfect condition. The top case(Keyboard assembly) was replaced recently by Apple Service Center and hasn’t been used since, the battery count is 1. The laptop is still under warranty for a few days, the warranty can be extended further   Configuration :  2.3 GHz 8-Core  Intel Core i9 processor 16 GB of 2667MHz LPDDR4 SDRAM 1 TB Flash Storage AMD 5500M 4GB and Intel UHD Graphics 630 with 1.5GB  DETAILS  Product Name : Apple MacBook Pro 16” (2019) Model Number : MVVM2HN/A | A2141 Colour : Silver Country of Purchase : India Date of Purchase : 28.09.2020 Coverage End Date : 27.09.2021 Warranty Status : Expired Serial Number : C02D60DGMD6Q Condition : Excellent - It’s a 10/10 laptop, no dents or scratches. Spotless!, Battery count is 18!  Issues : None Remarks : Box is not available.   What’s Included in the package!  Apple MacBook Pro 16” (2019) Apple 96W USB-C Adapter USB-C TO USB-C CABLE",2021-09-19T10:33:22+0000,"₹ 1,57,000"
jbl eandurence peak  buds I phone or laptop mobile i pad  for use full,jbl peak long time bettry bekup  1500 mh case bettry 2 days 12hour bettry bekup in calling automatic pair scrach less. tuch buttan volume butten  जिम रनिंग में कंफर्टेबल है कान बिल्कुल फिट हो जाता markit price 8999 mrp  when i purchase 12999 mrp buds m koi kami ni h jise b chahiye vo ghante bhar chak ker k le skte h samjh m aye to hi kharide nahi smjh to koi dikkat ni h chak krne ka koi charge ni h orignal buds testing warntty. shop address :- shastri park gali no 6  near aqua hotel,2021-09-01T19:51:00+0000,"₹ 1,999"
"Lenovo New laptop, Ideapad slim 3, Dual core SSD, 4GB","Best Budget Laptop under 25K  Lenovo Ideapad Slim 3, Dual Core SSD 4GB RAM, 256 GB SSD Scratch less, shining body Sparingly used With complete bill, Box, Charger  Under 10 months Conpany warranty  Sparingly used 2 months old MRP 32, 000 /- Bought for discount 24k /-  Selling because need an expensive laptop for gaming  No issues at all Price is only slightly negotiable  Contact ８５８５９４８２６２",2021-09-20T09:34:01+0000,"₹ 19,800"
Laptop hi Laptop wholesale price,1..Lenovo ThinkPad T450 Ultrabook core i7 5th Gen Ram 8GB SSD 240GB  Rs 26000/- tax paid  180 quantity available   2.. Lenovo ThinkPad T420 core i5 2nd gen Ram 4GB SSD 240GB  16000/- tax paid  50 quantity available   3..Lenovo ThinkPad T440 Ultrabook core i5 4th Gen Ram 8GB SSD 240GB  Rs 21000/- tax paid  250 quantity available   4.. Lenovo ThinkPad T450 Ultrabook Core i5 5th Gen Ram 8GB SSD 240GB  Rs 23500/- tax paid  250 quantity available   5...Apple MacBook Pro A1278 Mid 2012 Core i5 3rd Gen Ram 8GB SSD 240GB Rs 26000/-tax paid  20 PS available   6... Lenovo ThinkPad X250 Intel core i5 5th Gen Ram 8GB SSD 240GB  Rs 22000/- tax paid  Quantity 200 available,2021-09-12T16:58:56+0000,"₹ 23,500"
D-link DIR-650IN,Wireless N300 Router and good condition  and good working  in this router  contact me,2021-09-09T07:33:18+0000,"₹ 1,000"
Apple Mac book pro i5 mid 2012,Apple Mac book pro i5 256gb ssd and 500 gb sata harddisk 4gb ram mac big sur install bettery backup 4.5hours  and windows 11 install  new condition no one scratches 3 year use,2021-09-09T07:09:24+0000,"₹ 31,000"
Desktop complete set with computer table,"Duel core processor, 2gb ram and ,500gb hdd",2021-09-09T06:28:43+0000,"₹ 7,500"
Apple Macbook Retina A1398-  Mid-2015/ 2013- 16gb ram /500 gb ssd,"Apple Macbook Retina A1398  USED --A GRADE   --  MID 2015 / 2013 -  Intel Core i7 Processor  4th Generation  Memory 16 GB RAM   Storage  512 GB SSD  Graphic Card  1.5 GB Iris pro   2 GB Nvidia Graphic Card  Display Size  15.6 - inch--    Rs. 59999/-  75000/-   --  with one month warranty -  --  R S Traders   B2/390 ,sec-6 ,Rohini ,Delhi Near rohini west metro Station 110085",2021-09-09T05:41:07+0000,"₹ 75,000"
4Th Gen. Gaming PC 2GB Graphics full desktop computer,Best For Gaming and Video Editing With  22nm Gaming Processor  Specs:-  - 4Th Generation INTEL PENTIUM G3220T    2.60GHz Turbo Boost Upto 3GHz (22nm) - BRANDED HP H81 MOTHERBOARD  - 4GB DDR3 RAM (4RAM SLOTS) - 2GB 4Th Gen. INTEL HD GRAPHICS  - 320GB HDD BLACK SEAGATE  - ORIGINAL WINDOWS 10 PRO - 17 inches Pure Pixel Gaming LED DISPLAY     (Only 2 minor lines ) - Original DELL KEYBOARD  - LOGITECH MOUSE  - WITH ALL ACCESSORIES  NOTE :- Fully Working System h koi bhi dikt nhi h High Performance PC h isliye zda rate km ni pr paunga My No.-8️⃣7️⃣5️⃣0️⃣1️⃣7️⃣5️⃣3️⃣5️⃣5️⃣,2021-09-09T03:05:04+0000,"₹ 10,500"
Dell Optilex 780 Selling as scrap 1499,Dell Optilex 780 Selling as scrap for ruppee 1499 non working condition due to non mentanance   Computer shop wale contact na kare,2021-09-09T03:00:22+0000,"₹ 1,499"
Asus rog gl502vm,Its asus rog gaming laptop best for gaming and studio level video editing. Technical specs:- i7 7th gen  16 gb ram  128 ssd  1 tb hdd Nvidia geforce gtx 1060 6gb graphics card And its VR ready for future gaming Back lit logo and keyboard I purchased it from USA 1.5 yr ago Its flipkart price was 146000 My asking price is 75000 Exchange also welcome but with good laptops Preference apple macbook pro,2021-09-09T02:03:01+0000,"₹ 75,000"
Apple Macbook Pro 13inch  Model A1278 2012 year  check pics.,Fixed rate  Fixed Rate  Non Negotiable Apple Macbook Pro 13inch  Model A1278 2012 year  Intel i5 2.5ghz processor 8Gb Ram 256Gb Ssd 1.5Gb Graphics card  4 hours battery backup  All working and great condition...,2021-09-08T19:21:29+0000,"₹ 30,500"
Apple macbook Pro,"MacBook Pro (13- inch, 2012 . i5 processor, 8GB RAM / 256 GB SSD , Graphics 4000, 5-6 hours battery backup,  All working condition ..",2021-09-08T19:11:18+0000,"₹ 28,000"
Dell laptop 1 tb 4 gb,Purchase on 23-11-20 extended warranty up 23-11-24.,2021-09-08T18:54:54+0000,"₹ 34,999"
HP G6 Laptop,HP G6 Laptop Model: 2011 4gb Ram 320gb Hard disk Intel i5 Processor Original Bill Repair Cost: 6000 from HP,2021-09-08T17:50:21+0000,"₹ 8,768"
Lenovo IdeaPad,"Lenovo IdeaPad is good condition 4 gb ram with 1 tb harddisk.fully new condition, only on 10000/-",2021-09-08T17:14:07+0000,"₹ 10,000"
"Dell Alienware M15 R1, i7-8750, RTX2060, 144hz display, 16gb RAM","Very good condition thin, light and durable gaming laptop (with protective plastic on bezels)  minor to no scratches.  1TB HDD 120GB NVMe M.2 SSD (WD Green under warranty) 15 seconds boot time Fresh new battery with warranty from dell RGB lighting.  Red lid. 15.6"" screen.  Killer wifi Windows 10.  All ports and keys working.  No physical or software defects.  Includes original charger and paperwork.  Good for graphic editing.  Magnesium alloy body. Registered with Dell. Yearly serviced by dell technician, Price negotiable.  Bought in March 2019 Easy to repair and upgrade Selling to buy macbook",2021-09-08T16:10:28+0000,"₹ 1,05,000"
Selling HP CPU.,"I have selling HP CPU, I have Bill for your trust. If you want contact me.",2021-09-08T15:40:14+0000,"₹ 10,000"
"Premium HP Envy 15 J111TX Laptop, Original Price 73000","Graphics  :  NVIDIA Geforce 740M  Processor:  Quad Core i7, Turbo Boost upto                       3.4 GHz, 4th Gen Webcam  :  HP TrueVision HD Webcam Body         :  Glass Fiber With Aluminum                       Finish Display     :  15.6 HD LED Backlit BrightView  Keyboard :  Backlit Island-style with Numeric                       Keypad Audio       :  Beats RAM         :  8GB  HDD          :  1TB USB 	        :  4 x USB 3.0, One USB has                       turbocharge feature Slots         :  Inbuilt sdcard, other usual port  Reason To Sell: I am not using this laptop(have a better one for personal work), it's not much used.  I am in no hurry to sell this laptop so stop doing hard bargaining.",2021-09-08T15:02:39+0000,"₹ 33,999"
Macbook pro m1 13inch,New MacBook Pro M1 13inch 256gb 105 k 512gb 117 k Sealed Pack Space Gray & silver with official Bill,2021-09-08T14:41:47+0000,"₹ 1,05,000"
USB LED light,"USB LED Disco light Best product with best price You can use in mobile, laptop, adapter, home theater,cpu etc.",2021-09-08T14:38:07+0000,₹ 149
